input,alpha,tau,n,current,upstream_U_next,upstream_spike,independent_U_next,independent_spike
constant,0.7,8.0,21,1.5,0.8096069505733419,1.0,0.8096069505733418,1.0
constant,0.7,8.0,22,1.5,0.8936898048172718,0.0,0.8936898048172714,0.0
constant,0.7,8.0,23,1.5,0.9211953112327702,0.0,0.9211953112327701,0.0
constant,0.7,8.0,24,1.5,0.9425419474744605,0.0,0.9425419474744605,0.0
constant,0.7,8.0,25,1.5,0.8228651339169262,1.0,0.822865133916926,1.0
constant,0.7,8.0,26,1.5,0.9091959862946236,0.0,0.9091959862946234,0.0
constant,0.7,8.0,27,1.5,0.9381025029092377,0.0,0.9381025029092378,0.0
constant,0.7,8.0,28,1.5,0.822738905051698,1.0,0.8227389050516979,1.0
constant,0.7,8.0,29,1.5,0.9117059883516109,0.0,0.9117059883516111,0.0
constant,0.7,8.0,30,1.5,0.9423722913126508,0.0,0.9423722913126507,0.0
constant,0.7,8.0,31,1.5,0.8282361935006946,1.0,0.8282361935006946,1.0
constant,0.7,8.0,32,1.5,0.9180794875788114,0.0,0.9180794875788113,0.0
constant,0.7,8.0,33,1.5,0.9493771597425984,0.0,0.9493771597425985,0.0
constant,0.7,8.0,34,1.5,0.8356952447697058,1.0,0.8356952447697058,1.0
constant,0.7,8.0,35,1.5,0.9258609940237869,0.0,0.9258609940237869,0.0
constant,0.7,8.0,36,1.5,0.9573812282481804,0.0,0.9573812282481802,0.0
constant,0.7,8.0,37,1.5,0.84384499393994,1.0,0.8438449939399402,1.0
constant,0.7,8.0,38,1.5,0.934096595941929,0.0,0.9340965959419293,0.0
constant,0.7,8.0,39,1.5,0.8280873219265755,1.0,0.8280873219265754,1.0
pulse,0.7,8.0,0,8.0,0.9629789798332075,1.0,0.9629789798332073,1.0
pulse,0.7,8.0,1,0.0,0.4689094859585461,0.0,0.4689094859585461,0.0
pulse,0.7,8.0,2,0.0,0.36618746819354586,0.0,0.3661874681935458,0.0
pulse,0.7,8.0,3,0.0,0.30223451686754144,0.0,0.30223451686754144,0.0
pulse,0.7,8.0,4,0.0,0.25843901754730403,0.0,0.25843901754730403,0.0
pulse,0.7,8.0,5,0.0,0.22589491300281528,0.0,0.22589491300281517,0.0
pulse,0.7,8.0,6,0.0,0.2004874432954985,0.0,0.20048744329549845,0.0
pulse,0.7,8.0,7,0.0,0.17996983901365288,0.0,0.1799698390136529,0.0
pulse,0.7,8.0,8,0.0,0.16298792629670106,0.0,0.16298792629670095,0.0
pulse,0.7,8.0,9,0.0,0.14866575205654167,0.0,0.1486657520565416,0.0
pulse,0.7,8.0,10,0.0,0.13640600885414772,0.0,0.13640600885414772,0.0
pulse,0.7,8.0,11,0.0,0.1257843855423923,0.0,0.12578438554239227,0.0
pulse,0.7,8.0,12,0.0,0.11648945499246344,0.0,0.11648945499246335,0.0
pulse,0.7,8.0,13,0.0,0.10828646216709555,0.0,0.1082864621670955,0.0
pulse,0.7,8.0,14,0.0,0.10099447530879374,0.0,0.10099447530879374,0.0
pulse,0.7,8.0,15,0.0,0.0944714047400308,0.0,0.09447140474003081,0.0
pulse,0.7,8.0,16,0.0,0.0886038574036465,0.0,0.08860385740364658,0.0
pulse,0.7,8.0,17,0.0,0.08330007386435556,0.0,0.08330007386435553,0.0
pulse,0.7,8.0,18,0.0,0.0784848925109677,0.0,0.07848489251096767,0.0
pulse,0.7,8.0,19,0.0,0.07409608357335784,0.0,0.07409608357335787,0.0
pulse,0.7,8.0,20,0.0,0.07008163097222755,0.0,0.07008163097222754,0.0
pulse,0.7,8.0,21,0.0,0.06639768390290056,0.0,0.06639768390290052,0.0
pulse,0.7,8.0,22,0.0,0.06300699055523162,0.0,0.06300699055523158,0.0
pulse,0.7,8.0,23,0.0,0.059877684762326744,0.0,0.05987768476232679,0.0
pulse,0.7,8.0,24,0.0,0.05698233491055199,0.0,0.056982334910552025,0.0
pulse,0.7,8.0,25,0.0,0.054297190406819074,0.0,0.05429719040681914,0.0
pulse,0.7,8.0,26,0.0,0.051801578816487656,0.0,0.0518015788164877,0.0
pulse,0.7,8.0,27,0.0,0.04947741921998837,0.0,0.04947741921998834,0.0
pulse,0.7,8.0,28,0.0,0.04730882614838597,0.0,0.047308826148385955,0.0
pulse,0.7,8.0,29,0.0,0.04528178479169441,0.0,0.04528178479169441,0.0
pulse,0.7,8.0,30,0.0,0.04338388278508562,0.0,0.04338388278508562,0.0
pulse,0.7,8.0,31,0.0,0.041604087275865856,0.0,0.041604087275865856,0.0
pulse,0.7,8.0,32,0.0,0.039932558505545925,0.0,0.039932558505545925,0.0
pulse,0.7,8.0,33,0.0,0.038360493046760334,0.0,0.03836049304676038,0.0
pulse,0.7,8.0,34,0.0,0.03687999128274062,0.0,0.03687999128274063,0.0
pulse,0.7,8.0,35,0.0,0.035483944827416875,0.0,0.03548394482741691,0.0
pulse,0.7,8.0,36,0.0,0.034165940442530844,0.0,0.03416594044253083,0.0
pulse,0.7,8.0,37,0.0,0.032920177677155535,0.0,0.03292017767715551,0.0
pulse,0.7,8.0,38,0.0,0.031741397980082575,0.0,0.03174139798008257,0.0
pulse,0.7,8.0,39,0.0,0.0306248234505635,0.0,0.030624823450563495,0.0
random,0.7,8.0,0,1.002460306714965,0.13790688621195163,0.0,0.1379068862119516,0.0
random,0.7,8.0,1,1.5974910750169398,0.2869162104040039,0.0,0.28691621040400384,0.0
random,0.7,8.0,2,0.45172428927556485,0.22159544510607157,0.0,0.22159544510607154,0.0
random,0.7,8.0,3,-0.7811836775145484,0.049644808877857965,0.0,0.04964480887785794,0.0
random,0.7,8.0,4,0.0906584296565549,0.08975789990118334,0.0,0.08975789990118332,0.0
random,0.7,8.0,5,-0.9832931099929247,-0.05922975589778137,0.0,-0.0592297558977813,0.0
random,0.7,8.0,6,1.120287205194877,0.15620340936116772,0.0,0.15620340936116767,0.0
random,0.7,8.0,7,3.680430491109067,0.5910949125223948,0.0,0.5910949125223947,0.0
random,0.7,8.0,8,0.01558696289734074,0.3203238781770419,0.0,0.32032387817704183,0.0
random,0.7,8.0,9,-0.24094979963988084,0.2231481061814709,0.0,0.223148106181471,0.0
random,0.7,8.0,10,1.9796841003703964,0.47204603234976444,0.0,0.47204603234976433,0.0
random,0.7,8.0,11,1.7137740163201216,0.5431920957468322,0.0,0.5431920957468321,0.0
random,0.7,8.0,12,1.210828497995797,0.540393290407003,0.0,0.5403932904070029,0.0
random,0.7,8.0,13,-0.8609360894164093,0.2776376569533042,0.0,0.2776376569533041,0.0
random,0.7,8.0,14,0.941496355073453,0.40919276969017654,0.0,0.4091927696901766,0.0
random,0.7,8.0,15,2.3906063889165754,0.6423604025217056,0.0,0.6423604025217053,0.0
random,0.7,8.0,16,-1.6884290945701639,0.20333820352768173,0.0,0.20333820352768178,0.0
random,0.7,8.0,17,0.08476847791956366,0.2701231509129419,0.0,0.2701231509129419,0.0
random,0.7,8.0,18,-2.802445479601688,-0.14165977293218618,0.0,-0.14165977293218612,0.0
random,0.7,8.0,19,-1.5790754795699522,-0.18115130186608594,0.0,-0.18115130186608588,0.0
random,0.7,8.0,20,-2.6834700755834646,-0.41545413683702465,0.0,-0.41545413683702465,0.0
random,0.7,8.0,21,0.5298177378506375,-0.11991088973263522,0.0,-0.11991088973263528,0.0
random,0.7,8.0,22,-1.5348929628874064,-0.31078068363239086,0.0,-0.3107806836323908,0.0
random,0.7,8.0,23,1.542528717643403,0.03730846782435221,0.0,0.0373084678243521,0.0
random,0.7,8.0,24,1.3135021732484504,0.15033265869207058,0.0,0.1503326586920706,0.0
random,0.7,8.0,25,0.6261381107400912,0.14858558762819196,0.0,0.14858558762819196,0.0
random,0.7,8.0,26,-4.033519421641026,-0.4642690624333976,0.0,-0.4642690624333974,0.0
random,0.7,8.0,27,-0.0773857916932732,-0.2063132245397632,0.0,-0.2063132245397632,0.0
random,0.7,8.0,28,0.9029981091978561,-0.027059200582683574,0.0,-0.027059200582683657,0.0
random,0.7,8.0,29,1.226617972006615,0.10947947497620523,0.0,0.10947947497620522,0.0
random,0.7,8.0,30,-2.060271531010787,-0.25258407854106824,0.0,-0.252584078541068,0.0
random,0.7,8.0,31,0.04449344793213872,-0.11178183018922977,0.0,-0.11178183018922969,0.0
random,0.7,8.0,32,-0.957038156113279,-0.22125506948728685,0.0,-0.22125506948728685,0.0
random,0.7,8.0,33,-0.6176744788511985,-0.2228658408967157,0.0,-0.22286584089671568,0.0
random,0.7,8.0,34,3.1217972467721573,0.2754997424291421,0.0,0.2754997424291419,0.0
random,0.7,8.0,35,-0.615069350663793,-0.0030009964914527454,0.0,-0.003000996491452662,0.0
random,0.7,8.0,36,0.9349565901089588,0.14176489191614672,0.0,0.1417648919161466,0.0
random,0.7,8.0,37,2.7687797347663476,0.45116703482442533,0.0,0.4511670348244252,0.0
random,0.7,8.0,38,-0.16720086548660396,0.2162059840902098,0.0,0.2162059840902098,0.0
random,0.7,8.0,39,0.7765961008316807,0.28408502942015024,0.0,0.28408502942015,0.0
constant,1.0,4.0,0,1.5,0.375,0.0,0.375,0.0
constant,1.0,4.0,1,1.5,0.65625,0.0,0.65625,0.0
constant,1.0,4.0,2,1.5,0.8671875,0.0,0.8671875,0.0
constant,1.0,4.0,3,1.5,0.775390625,1.0,0.775390625,1.0
constant,1.0,4.0,4,1.5,0.95654296875,0.0,0.95654296875,0.0
constant,1.0,4.0,5,1.5,0.8424072265625,1.0,0.8424072265625,1.0
constant,1.0,4.0,6,1.5,0.756805419921875,1.0,0.756805419921875,1.0
constant,1.0,4.0,7,1.5,0.9426040649414062,0.0,0.9426040649414062,0.0
constant,1.0,4.0,8,1.5,0.8319530487060547,1.0,0.8319530487060547,1.0
constant,1.0,4.0,9,1.5,0.998964786529541,0.0,0.998964786529541,0.0
constant,1.0,4.0,10,1.5,0.8742235898971558,1.0,0.8742235898971558,1.0
constant,1.0,4.0,11,1.5,0.7806676924228668,1.0,0.7806676924228668,1.0
constant,1.0,4.0,12,1.5,0.9605007693171501,0.0,0.9605007693171501,0.0
constant,1.0,4.0,13,1.5,0.8453755769878626,1.0,0.8453755769878626,1.0
constant,1.0,4.0,14,1.5,0.7590316827408969,1.0,0.7590316827408969,1.0
constant,1.0,4.0,15,1.5,0.9442737620556727,0.0,0.9442737620556727,0.0
constant,1.0,4.0,16,1.5,0.8332053215417545,1.0,0.8332053215417545,1.0
constant,1.0,4.0,17,1.5,0.9999039911563159,0.0,0.9999039911563159,0.0
constant,1.0,4.0,18,1.5,0.8749279933672369,1.0,0.8749279933672369,1.0
constant,1.0,4.0,19,1.5,0.7811959950254277,1.0,0.7811959950254277,1.0
constant,1.0,4.0,20,1.5,0.9608969962690708,0.0,0.9608969962690708,0.0
constant,1.0,4.0,21,1.5,0.8456727472018031,1.0,0.8456727472018031,1.0
constant,1.0,4.0,22,1.5,0.7592545604013523,1.0,0.7592545604013523,1.0
constant,1.0,4.0,23,1.5,0.9444409203010142,0.0,0.9444409203010142,0.0
constant,1.0,4.0,24,1.5,0.8333306902257607,1.0,0.8333306902257607,1.0
constant,1.0,4.0,25,1.5,0.9999980176693205,0.0,0.9999980176693205,0.0
constant,1.0,4.0,26,1.5,0.8749985132519904,1.0,0.8749985132519904,1.0
constant,1.0,4.0,27,1.5,0.7812488849389928,1.0,0.7812488849389928,1.0
constant,1.0,4.0,28,1.5,0.9609366637042446,0.0,0.9609366637042446,0.0
constant,1.0,4.0,29,1.5,0.8457024977781834,1.0,0.8457024977781834,1.0
constant,1.0,4.0,30,1.5,0.7592768733336376,1.0,0.7592768733336376,1.0
constant,1.0,4.0,31,1.5,0.9444576550002282,0.0,0.9444576550002282,0.0
constant,1.0,4.0,32,1.5,0.8333432412501711,1.0,0.8333432412501711,1.0
constant,1.0,4.0,33,1.5,0.7500074309376283,1.0,0.7500074309376283,1.0
constant,1.0,4.0,34,1.5,0.9375055732032213,0.0,0.9375055732032213,0.0
constant,1.0,4.0,35,1.5,0.828129179902416,1.0,0.828129179902416,1.0
constant,1.0,4.0,36,1.5,0.9960968849268119,0.0,0.9960968849268119,0.0
constant,1.0,4.0,37,1.5,0.8720726636951089,1.0,0.8720726636951089,1.0
constant,1.0,4.0,38,1.5,0.7790544977713317,1.0,0.7790544977713317,1.0
constant,1.0,4.0,39,1.5,0.9592908733284988,0.0,0.9592908733284988,0.0
pulse,1.0,4.0,0,8.0,1.75,1.0,1.75,1.0
pulse,1.0,4.0,1,0.0,1.0625,1.0,1.0625,1.0
pulse,1.0,4.0,2,0.0,0.796875,0.0,0.796875,0.0
pulse,1.0,4.0,3,0.0,0.59765625,0.0,0.59765625,0.0
pulse,1.0,4.0,4,0.0,0.4482421875,0.0,0.4482421875,0.0
pulse,1.0,4.0,5,0.0,0.336181640625,0.0,0.336181640625,0.0
pulse,1.0,4.0,6,0.0,0.25213623046875,0.0,0.25213623046875,0.0
pulse,1.0,4.0,7,0.0,0.1891021728515625,0.0,0.1891021728515625,0.0
pulse,1.0,4.0,8,0.0,0.14182662963867188,0.0,0.14182662963867188,0.0
pulse,1.0,4.0,9,0.0,0.1063699722290039,0.0,0.1063699722290039,0.0
pulse,1.0,4.0,10,0.0,0.07977747917175293,0.0,0.07977747917175293,0.0
pulse,1.0,4.0,11,0.0,0.0598331093788147,0.0,0.0598331093788147,0.0
pulse,1.0,4.0,12,0.0,0.04487483203411102,0.0,0.04487483203411102,0.0
pulse,1.0,4.0,13,0.0,0.03365612402558327,0.0,0.03365612402558327,0.0
pulse,1.0,4.0,14,0.0,0.02524209301918745,0.0,0.02524209301918745,0.0
pulse,1.0,4.0,15,0.0,0.018931569764390588,0.0,0.018931569764390588,0.0
pulse,1.0,4.0,16,0.0,0.01419867732329294,0.0,0.01419867732329294,0.0
pulse,1.0,4.0,17,0.0,0.010649007992469706,0.0,0.010649007992469706,0.0
pulse,1.0,4.0,18,0.0,0.00798675599435228,0.0,0.00798675599435228,0.0
pulse,1.0,4.0,19,0.0,0.005990066995764209,0.0,0.005990066995764209,0.0
pulse,1.0,4.0,20,0.0,0.004492550246823157,0.0,0.004492550246823157,0.0
pulse,1.0,4.0,21,0.0,0.003369412685117368,0.0,0.003369412685117368,0.0
pulse,1.0,4.0,22,0.0,0.002527059513838026,0.0,0.002527059513838026,0.0
pulse,1.0,4.0,23,0.0,0.0018952946353785194,0.0,0.0018952946353785194,0.0
pulse,1.0,4.0,24,0.0,0.0014214709765338895,0.0,0.0014214709765338895,0.0
pulse,1.0,4.0,25,0.0,0.0010661032324004172,0.0,0.0010661032324004172,0.0
pulse,1.0,4.0,26,0.0,0.0007995774243003129,0.0,0.0007995774243003129,0.0
pulse,1.0,4.0,27,0.0,0.0005996830682252347,0.0,0.0005996830682252347,0.0
pulse,1.0,4.0,28,0.0,0.000449762301168926,0.0,0.000449762301168926,0.0
pulse,1.0,4.0,29,0.0,0.0003373217258766945,0.0,0.0003373217258766945,0.0
pulse,1.0,4.0,30,0.0,0.00025299129440752087,0.0,0.00025299129440752087,0.0
pulse,1.0,4.0,31,0.0,0.00018974347080564065,0.0,0.00018974347080564065,0.0
pulse,1.0,4.0,32,0.0,0.0001423076031042305,0.0,0.0001423076031042305,0.0
pulse,1.0,4.0,33,0.0,0.00010673070232817288,0.0,0.00010673070232817288,0.0
pulse,1.0,4.0,34,0.0,8.004802674612966e-05,0.0,8.004802674612966e-05,0.0
pulse,1.0,4.0,35,0.0,6.0036020059597245e-05,0.0,6.0036020059597245e-05,0.0
pulse,1.0,4.0,36,0.0,4.502701504469794e-05,0.0,4.502701504469794e-05,0.0
pulse,1.0,4.0,37,0.0,3.377026128352345e-05,0.0,3.377026128352345e-05,0.0
pulse,1.0,4.0,38,0.0,2.5327695962642588e-05,0.0,2.5327695962642588e-05,0.0
pulse,1.0,4.0,39,0.0,1.899577197198194e-05,0.0,1.899577197198194e-05,0.0
random,1.0,4.0,0,1.002460306714965,0.2506150766787413,0.0,0.2506150766787413,0.0
random,1.0,4.0,1,1.5974910750169398,0.5873340762632909,0.0,0.5873340762632909,0.0
random,1.0,4.0,2,0.45172428927556485,0.5534316295163594,0.0,0.5534316295163594,0.0
random,1.0,4.0,3,-0.7811836775145484,0.21977780275863246,0.0,0.21977780275863246,0.0
random,1.0,4.0,4,0.0906584296565549,0.18749795948311307,0.0,0.18749795948311307,0.0
random,1.0,4.0,5,-0.9832931099929247,-0.10519980788589636,0.0,-0.10519980788589636,0.0
random,1.0,4.0,6,1.120287205194877,0.20117194538429697,0.0,0.20117194538429697,0.0
random,1.0,4.0,7,3.680430491109067,0.8209865818154894,1.0,0.8209865818154894,1.0
random,1.0,4.0,8,0.01558696289734074,0.6196366770859523,0.0,0.6196366770859523,0.0
random,1.0,4.0,9,-0.24094979963988084,0.404490057904494,0.0,0.404490057904494,0.0
random,1.0,4.0,10,1.9796841003703964,0.7982885685209696,0.0,0.7982885685209696,0.0
random,1.0,4.0,11,1.7137740163201216,0.7771599304707576,1.0,0.7771599304707576,1.0
random,1.0,4.0,12,1.210828497995797,0.8855770723520174,0.0,0.8855770723520174,0.0
random,1.0,4.0,13,-0.8609360894164093,0.4489487819099107,0.0,0.4489487819099107,0.0
random,1.0,4.0,14,0.941496355073453,0.5720856752007963,0.0,0.5720856752007963,0.0
random,1.0,4.0,15,2.3906063889165754,0.7767158536297412,1.0,0.7767158536297412,1.0
random,1.0,4.0,16,-1.6884290945701639,0.16042961657976496,0.0,0.16042961657976496,0.0
random,1.0,4.0,17,0.08476847791956366,0.14151433191471463,0.0,0.14151433191471463,0.0
random,1.0,4.0,18,-2.802445479601688,-0.5944756209643861,0.0,-0.5944756209643861,0.0
random,1.0,4.0,19,-1.5790754795699522,-0.8406255856157776,0.0,-0.8406255856157776,0.0
random,1.0,4.0,20,-2.6834700755834646,-1.3013367081076994,0.0,-1.3013367081076994,0.0
random,1.0,4.0,21,0.5298177378506375,-0.8435480966181153,0.0,-0.8435480966181153,0.0
random,1.0,4.0,22,-1.5348929628874064,-1.016384313185438,0.0,-1.016384313185438,0.0
random,1.0,4.0,23,1.542528717643403,-0.37665605547822767,0.0,-0.37665605547822767,0.0
random,1.0,4.0,24,1.3135021732484504,0.045883501703441854,0.0,0.045883501703441854,0.0
random,1.0,4.0,25,0.6261381107400912,0.1909471539626042,0.0,0.1909471539626042,0.0
random,1.0,4.0,26,-4.033519421641026,-0.8651694899383033,0.0,-0.8651694899383033,0.0
random,1.0,4.0,27,-0.0773857916932732,-0.6682235653770459,0.0,-0.6682235653770459,0.0
random,1.0,4.0,28,0.9029981091978561,-0.2754181467333204,0.0,-0.2754181467333204,0.0
random,1.0,4.0,29,1.226617972006615,0.10009088295166346,0.0,0.10009088295166346,0.0
random,1.0,4.0,30,-2.060271531010787,-0.4399997205389492,0.0,-0.4399997205389492,0.0
random,1.0,4.0,31,0.04449344793213872,-0.31887642842117725,0.0,-0.31887642842117725,0.0
random,1.0,4.0,32,-0.957038156113279,-0.4784168603442027,0.0,-0.4784168603442027,0.0
random,1.0,4.0,33,-0.6176744788511985,-0.5132312649709516,0.0,-0.5132312649709516,0.0
random,1.0,4.0,34,3.1217972467721573,0.3955258629648256,0.0,0.3955258629648256,0.0
random,1.0,4.0,35,-0.615069350663793,0.14287705955767094,0.0,0.14287705955767094,0.0
random,1.0,4.0,36,0.9349565901089588,0.34089694219549294,0.0,0.34089694219549294,0.0
random,1.0,4.0,37,2.7687797347663476,0.9478676403382066,0.0,0.9478676403382066,0.0
random,1.0,4.0,38,-0.16720086548660396,0.669100513882004,0.0,0.669100513882004,0.0
random,1.0,4.0,39,0.7765961008316807,0.6959744106194232,0.0,0.6959744106194232,0.0
constant,1.0,8.0,0,1.5,0.1875,0.0,0.1875,0.0
constant,1.0,8.0,1,1.5,0.3515625,0.0,0.3515625,0.0
constant,1.0,8.0,2,1.5,0.4951171875,0.0,0.4951171875,0.0
constant,1.0,8.0,3,1.5,0.6207275390625,0.0,0.6207275390625,0.0
constant,1.0,8.0,4,1.5,0.7306365966796875,0.0,0.7306365966796875,0.0
constant,1.0,8.0,5,1.5,0.8268070220947266,0.0,0.8268070220947266,0.0
constant,1.0,8.0,6,1.5,0.9109561443328857,0.0,0.9109561443328857,0.0
constant,1.0,8.0,7,1.5,0.984586626291275,0.0,0.984586626291275,0.0
constant,1.0,8.0,8,1.5,0.9240132980048656,1.0,0.9240132980048656,1.0
constant,1.0,8.0,9,1.5,0.9960116357542574,0.0,0.9960116357542574,0.0
constant,1.0,8.0,10,1.5,0.9340101812849753,1.0,0.9340101812849753,1.0
constant,1.0,8.0,11,1.5,0.8797589086243534,1.0,0.8797589086243534,1.0
constant,1.0,8.0,12,1.5,0.9572890450463092,0.0,0.9572890450463092,0.0
constant,1.0,8.0,13,1.5,0.9001279144155205,1.0,0.9001279144155205,1.0
constant,1.0,8.0,14,1.5,0.9751119251135805,0.0,0.9751119251135805,0.0
constant,1.0,8.0,15,1.5,0.9157229344743829,1.0,0.9157229344743829,1.0
constant,1.0,8.0,16,1.5,0.988757567665085,0.0,0.988757567665085,0.0
constant,1.0,8.0,17,1.5,0.9276628717069494,1.0,0.9276628717069494,1.0
constant,1.0,8.0,18,1.5,0.9992050127435808,0.0,0.9992050127435808,0.0
constant,1.0,8.0,19,1.5,0.9368043861506332,1.0,0.9368043861506332,1.0
constant,1.0,8.0,20,1.5,0.882203837881804,1.0,0.882203837881804,1.0
constant,1.0,8.0,21,1.5,0.9594283581465786,0.0,0.9594283581465786,0.0
constant,1.0,8.0,22,1.5,0.9019998133782563,1.0,0.9019998133782563,1.0
constant,1.0,8.0,23,1.5,0.9767498367059743,0.0,0.9767498367059743,0.0
constant,1.0,8.0,24,1.5,0.9171561071177274,1.0,0.9171561071177274,1.0
constant,1.0,8.0,25,1.5,0.9900115937280115,0.0,0.9900115937280115,0.0
constant,1.0,8.0,26,1.5,0.92876014451201,1.0,0.92876014451201,1.0
constant,1.0,8.0,27,1.5,0.8751651264480088,1.0,0.8751651264480088,1.0
constant,1.0,8.0,28,1.5,0.9532694856420078,0.0,0.9532694856420078,0.0
constant,1.0,8.0,29,1.5,0.8966107999367567,1.0,0.8966107999367567,1.0
constant,1.0,8.0,30,1.5,0.9720344499446621,0.0,0.9720344499446621,0.0
constant,1.0,8.0,31,1.5,0.9130301437015794,1.0,0.9130301437015794,1.0
constant,1.0,8.0,32,1.5,0.986401375738882,0.0,0.986401375738882,0.0
constant,1.0,8.0,33,1.5,0.9256012037715218,1.0,0.9256012037715218,1.0
constant,1.0,8.0,34,1.5,0.9974010533000816,0.0,0.9974010533000816,0.0
constant,1.0,8.0,35,1.5,0.9352259216375713,1.0,0.9352259216375713,1.0
constant,1.0,8.0,36,1.5,0.8808226814328749,1.0,0.8808226814328749,1.0
constant,1.0,8.0,37,1.5,0.9582198462537656,0.0,0.9582198462537656,0.0
constant,1.0,8.0,38,1.5,0.9009423654720449,1.0,0.9009423654720449,1.0
constant,1.0,8.0,39,1.5,0.9758245697880392,0.0,0.9758245697880392,0.0
pulse,1.0,8.0,0,8.0,0.875,1.0,0.875,1.0
pulse,1.0,8.0,1,0.0,0.765625,0.0,0.765625,0.0
pulse,1.0,8.0,2,0.0,0.669921875,0.0,0.669921875,0.0
pulse,1.0,8.0,3,0.0,0.586181640625,0.0,0.586181640625,0.0
pulse,1.0,8.0,4,0.0,0.512908935546875,0.0,0.512908935546875,0.0
pulse,1.0,8.0,5,0.0,0.4487953186035156,0.0,0.4487953186035156,0.0
pulse,1.0,8.0,6,0.0,0.39269590377807617,0.0,0.39269590377807617,0.0
pulse,1.0,8.0,7,0.0,0.34360891580581665,0.0,0.34360891580581665,0.0
pulse,1.0,8.0,8,0.0,0.30065780133008957,0.0,0.30065780133008957,0.0
pulse,1.0,8.0,9,0.0,0.2630755761638284,0.0,0.2630755761638284,0.0
pulse,1.0,8.0,10,0.0,0.23019112914334983,0.0,0.23019112914334983,0.0
pulse,1.0,8.0,11,0.0,0.2014172380004311,0.0,0.2014172380004311,0.0
pulse,1.0,8.0,12,0.0,0.1762400832503772,0.0,0.1762400832503772,0.0
pulse,1.0,8.0,13,0.0,0.15421007284408006,0.0,0.15421007284408006,0.0
pulse,1.0,8.0,14,0.0,0.13493381373857005,0.0,0.13493381373857005,0.0
pulse,1.0,8.0,15,0.0,0.1180670870212488,0.0,0.1180670870212488,0.0
pulse,1.0,8.0,16,0.0,0.1033087011435927,0.0,0.1033087011435927,0.0
pulse,1.0,8.0,17,0.0,0.09039511350064361,0.0,0.09039511350064361,0.0
pulse,1.0,8.0,18,0.0,0.07909572431306316,0.0,0.07909572431306316,0.0
pulse,1.0,8.0,19,0.0,0.06920875877393026,0.0,0.06920875877393026,0.0
pulse,1.0,8.0,20,0.0,0.060557663927188976,0.0,0.060557663927188976,0.0
pulse,1.0,8.0,21,0.0,0.052987955936290354,0.0,0.052987955936290354,0.0
pulse,1.0,8.0,22,0.0,0.04636446144425406,0.0,0.04636446144425406,0.0
pulse,1.0,8.0,23,0.0,0.040568903763722304,0.0,0.040568903763722304,0.0
pulse,1.0,8.0,24,0.0,0.03549779079325702,0.0,0.03549779079325702,0.0
pulse,1.0,8.0,25,0.0,0.03106056694409989,0.0,0.03106056694409989,0.0
pulse,1.0,8.0,26,0.0,0.027177996076087403,0.0,0.027177996076087403,0.0
pulse,1.0,8.0,27,0.0,0.02378074656657648,0.0,0.02378074656657648,0.0
pulse,1.0,8.0,28,0.0,0.02080815324575442,0.0,0.02080815324575442,0.0
pulse,1.0,8.0,29,0.0,0.018207134090035118,0.0,0.018207134090035118,0.0
pulse,1.0,8.0,30,0.0,0.01593124232878073,0.0,0.01593124232878073,0.0
pulse,1.0,8.0,31,0.0,0.013939837037683138,0.0,0.013939837037683138,0.0
pulse,1.0,8.0,32,0.0,0.012197357407972745,0.0,0.012197357407972745,0.0
pulse,1.0,8.0,33,0.0,0.010672687731976152,0.0,0.010672687731976152,0.0
pulse,1.0,8.0,34,0.0,0.009338601765479133,0.0,0.009338601765479133,0.0
pulse,1.0,8.0,35,0.0,0.008171276544794243,0.0,0.008171276544794243,0.0
pulse,1.0,8.0,36,0.0,0.007149866976694962,0.0,0.007149866976694962,0.0
pulse,1.0,8.0,37,0.0,0.0062561336046080916,0.0,0.0062561336046080916,0.0
pulse,1.0,8.0,38,0.0,0.00547411690403208,0.0,0.00547411690403208,0.0
pulse,1.0,8.0,39,0.0,0.00478985229102807,0.0,0.00478985229102807,0.0
random,1.0,8.0,0,1.002460306714965,0.12530753833937064,0.0,0.12530753833937064,0.0
random,1.0,8.0,1,1.5974910750169398,0.30933048042406674,0.0,0.30933048042406674,0.0
random,1.0,8.0,2,0.45172428927556485,0.327129706530504,0.0,0.327129706530504,0.0
random,1.0,8.0,3,-0.7811836775145484,0.18859053352487243,0.0,0.18859053352487243,0.0
random,1.0,8.0,4,0.0906584296565549,0.17634902054133272,0.0,0.17634902054133272,0.0
random,1.0,8.0,5,-0.9832931099929247,0.03139375422455054,0.0,0.03139375422455054,0.0
random,1.0,8.0,6,1.120287205194877,0.16750543559584133,0.0,0.16750543559584133,0.0
random,1.0,8.0,7,3.680430491109067,0.6066210675349946,0.0,0.6066210675349946,0.0
random,1.0,8.0,8,0.01558696289734074,0.5327418044552878,0.0,0.5327418044552878,0.0
random,1.0,8.0,9,-0.24094979963988084,0.43603035394339174,0.0,0.43603035394339174,0.0
random,1.0,8.0,10,1.9796841003703964,0.6289870722467673,0.0,0.6289870722467673,0.0
random,1.0,8.0,11,1.7137740163201216,0.7645854402559367,0.0,0.7645854402559367,0.0
random,1.0,8.0,12,1.210828497995797,0.8203658224734192,0.0,0.8203658224734192,0.0
random,1.0,8.0,13,-0.8609360894164093,0.6102030834871905,0.0,0.6102030834871905,0.0
random,1.0,8.0,14,0.941496355073453,0.6516147424354733,0.0,0.6516147424354733,0.0
