run_id,layer,variant,data,seed,support_density,empty_read_fraction,mean_real_mass,spike_rate,membrane_diversity
patch_ETTh2_p96_flatten_homogeneous_no_memory_seed13,embedding,homogeneous_no_memory,ETTh2,13,0.0,1.0,0.0,0.0967261865735054,0.0
patch_ETTh2_p96_flatten_homogeneous_dense_seed13,embedding,homogeneous_dense,ETTh2,13,0.9934733510017395,0.0,0.796400249004364,0.09665975719690323,0.0
patch_ETTh2_p96_flatten_homogeneous_sparse_seed13,embedding,homogeneous_sparse,ETTh2,13,0.3687812387943268,0.24258221685886383,0.7005323767662048,0.10196109116077423,0.0
patch_ETTh2_p96_flatten_heterogeneous_no_memory_seed13,embedding,heterogeneous_no_memory,ETTh2,13,0.0,1.0,0.0,0.07548097101971507,0.24805901944637299
patch_ETTh2_p96_flatten_heterogeneous_dense_seed13,embedding,heterogeneous_dense,ETTh2,13,0.9981463551521301,0.0,0.883003830909729,0.07823461247608066,0.2554084062576294
patch_ETTh2_p96_flatten_heterogeneous_sparse_seed13,embedding,heterogeneous_sparse,ETTh2,13,0.3127261996269226,0.2954186797142029,0.6386963129043579,0.07634459808468819,0.24760647118091583
patch_ETTh1_p96_flatten_homogeneous_no_memory_seed21,embedding,homogeneous_no_memory,ETTh1,21,0.0,1.0,0.0,0.0594308041036129,0.0
patch_ETTh1_p96_flatten_homogeneous_dense_seed21,embedding,homogeneous_dense,ETTh1,21,0.999938428401947,0.0,0.8148382902145386,0.06485172361135483,0.0
patch_ETTh1_p96_flatten_homogeneous_sparse_seed21,embedding,homogeneous_sparse,ETTh1,21,0.3526500463485718,0.08313371241092682,0.8341202139854431,0.0666852667927742,0.0
patch_ETTh1_p96_flatten_heterogeneous_no_memory_seed21,embedding,heterogeneous_no_memory,ETTh1,21,0.0,1.0,0.0,0.029157365206629038,0.13565486669540405
patch_ETTh1_p96_flatten_heterogeneous_dense_seed21,embedding,heterogeneous_dense,ETTh1,21,1.0,0.0,0.9447264075279236,0.030263470951467752,0.1402917206287384
patch_ETTh1_p96_flatten_heterogeneous_sparse_seed21,embedding,heterogeneous_sparse,ETTh1,21,0.34333324432373047,0.05574912950396538,0.8665536642074585,0.030555776553228498,0.1409098207950592
patch_ETTh2_p96_flatten_homogeneous_no_memory_seed21,embedding,homogeneous_no_memory,ETTh2,21,0.0,1.0,0.0,0.0959821417927742,0.0
patch_ETTh2_p96_flatten_homogeneous_dense_seed21,embedding,homogeneous_dense,ETTh2,21,0.9957625865936279,0.0,0.8539218306541443,0.09790869057178497,0.0
patch_ETTh2_p96_flatten_homogeneous_sparse_seed21,embedding,homogeneous_sparse,ETTh2,21,0.38131988048553467,0.12512250244617462,0.804468035697937,0.0992373526096344,0.0
patch_ETTh2_p96_flatten_heterogeneous_no_memory_seed21,embedding,heterogeneous_no_memory,ETTh2,21,0.0,1.0,0.0,0.09567654971033335,0.2694120407104492
patch_ETTh2_p96_flatten_heterogeneous_dense_seed21,embedding,heterogeneous_dense,ETTh2,21,0.9953646063804626,0.0,0.7522356510162354,0.09890186227858067,0.28281930088996887
patch_ETTh2_p96_flatten_heterogeneous_sparse_seed21,embedding,heterogeneous_sparse,ETTh2,21,0.2886340916156769,0.21229857206344604,0.6965447068214417,0.08555550733581185,0.24617068469524384
