run_id,data,head,variant,heterogeneous,retrieval,seed,mse,mae,best_epoch,epochs,parameters,seconds,initial_parameter_sha256,log_path,memory_gate,memory_entropy,mean_lag_patches,membrane_diversity,evidence_ratio,spike_rate,persistence_mse,window_mean_mse,off_mse,off_minus_full_mse,uniform_mse,uniform_minus_full_mse,recent_mse,recent_minus_full_mse
ETTh1_p96_flatten_homogeneous_retrieval_seed13,ETTh1,flatten,homogeneous_retrieval,False,True,13,0.4342510443679991,0.45065442162765584,7,10,158287,471.45107436180115,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_retrieval,0.5206023454666138,0.9283248782157898,10.368411969742738,0.0,0.017184199765324593,0.14656409621238708,1.2943705953377025,0.7060436140933205,0.43601815015738676,0.0017671057893876574,0.4342625558276018,1.1511459602708829e-05,0.43568653187907463,0.0014354875110755283
ETTh1_p96_flatten_homogeneous_retrieval_seed21,ETTh1,flatten,homogeneous_retrieval,False,True,21,0.4486783566831597,0.46520280968059624,6,10,158287,470.06192207336426,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_retrieval,0.5106208324432373,0.9277945160865784,10.359935552172828,0.0,0.017656557261943817,0.11977837979793549,1.2943705953377025,0.7060436140933205,0.44128880641015217,-0.007389550273007528,0.44705794887769407,-0.001620407805465629,0.45217450581061747,0.0034961491274577705
ETTh2_p96_flatten_heterogeneous_no_memory_seed7,ETTh2,flatten,heterogeneous_no_memory,True,False,7,0.35168856419514316,0.40413425018140314,3,7,158287,263.33745980262756,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.236516073346138,0.0,0.11305537726730108,0.431657389398305,0.38462591065304214,,,,,,
ETTh2_p96_flatten_heterogeneous_no_memory_seed13,ETTh2,flatten,heterogeneous_no_memory,True,False,13,0.3267802368833292,0.38103382211946085,1,5,158287,179.49111795425415,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.15891121327877045,0.0,0.07176405796781182,0.431657389398305,0.38462591065304214,,,,,,
ETTh2_p96_flatten_heterogeneous_no_memory_seed21,ETTh2,flatten,heterogeneous_no_memory,True,False,21,0.3325907798790881,0.38718935693225615,1,5,158287,185.97861313819885,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.16031742095947266,0.0,0.06990726059302688,0.431657389398305,0.38462591065304214,,,,,,
ETTh2_p96_flatten_heterogeneous_retrieval_seed7,ETTh2,flatten,heterogeneous_retrieval,True,True,7,0.3514119875964154,0.40557879793151125,4,8,158287,372.88064098358154,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_heterogeneous_retrieval,0.4916403293609619,0.9318050146102905,9.603837696660776,0.3121509552001953,0.01574961096048355,0.12398025393486023,0.431657389398305,0.38462591065304214,0.3507876213903363,-0.0006243662060790856,0.34902463888760316,-0.0023873487088122425,0.3509010157115295,-0.0005109718848859135
ETTh2_p96_flatten_heterogeneous_retrieval_seed13,ETTh2,flatten,heterogeneous_retrieval,True,True,13,0.3233361077213544,0.38103130429476545,1,5,158287,266.6113302707672,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_heterogeneous_retrieval,0.5029869079589844,0.8914905786514282,8.960000374208903,0.16653236746788025,0.017686545848846436,0.06812685960903764,0.431657389398305,0.38462591065304214,0.32268270862737486,-0.0006533990939795453,0.3206654021698149,-0.0026707055515395317,0.32357437645089077,0.0002382687295363617
ETTh2_p96_flatten_heterogeneous_retrieval_seed21,ETTh2,flatten,heterogeneous_retrieval,True,True,21,0.33091295011859717,0.38688864803117373,1,5,158287,268.80487608909607,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_heterogeneous_retrieval,0.5005044341087341,0.9195343255996704,9.27959046723845,0.1666688472032547,0.02012735791504383,0.072212478145957,0.431657389398305,0.38462591065304214,0.330344166219058,-0.0005687838995391825,0.3299852139441649,-0.0009277361744322588,0.33187981352787155,0.0009668634092743766
ETTh2_p96_flatten_homogeneous_no_memory_seed7,ETTh2,flatten,homogeneous_no_memory,False,False,7,0.36575497375030075,0.4161916954846605,4,8,158287,262.2834610939026,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.1535528302192688,0.431657389398305,0.38462591065304214,,,,,,
ETTh2_p96_flatten_homogeneous_no_memory_seed13,ETTh2,flatten,homogeneous_no_memory,False,False,13,0.41216492272327604,0.43954946785504795,5,9,158287,320.3162500858307,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.12561118602752686,0.431657389398305,0.38462591065304214,,,,,,
ETTh2_p96_flatten_homogeneous_no_memory_seed21,ETTh2,flatten,homogeneous_no_memory,False,False,21,0.3191767531788976,0.3829638040982041,0,4,158287,154.5576639175415,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.08757174760103226,0.431657389398305,0.38462591065304214,,,,,,
ETTh2_p96_flatten_homogeneous_retrieval_seed7,ETTh2,flatten,homogeneous_retrieval,False,True,7,0.3198748092391279,0.38410794245039737,3,7,158287,375.8711054325104,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_homogeneous_retrieval,0.5031401515007019,0.9456401467323303,10.44990433024941,0.0,0.015990274026989937,0.16076743602752686,0.431657389398305,0.38462591065304214,0.32060841242434734,0.0007336031852194225,0.31933607293283023,-0.0005387363062976935,0.31987161124341634,-3.1979957115790825e-06
ETTh2_p96_flatten_homogeneous_retrieval_seed13,ETTh2,flatten,homogeneous_retrieval,False,True,13,0.37011919702313484,0.42268139659088316,1,5,158287,248.637268781662,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_retrieval,0.5031785368919373,0.9289901852607727,10.146017155610025,0.0,0.01708172634243965,0.10473798960447311,0.431657389398305,0.38462591065304214,0.3471054940334378,-0.023013702989697016,0.36324798788404855,-0.006871209139086287,0.3740048282725429,0.0038856312494080503
ETTh2_p96_flatten_homogeneous_retrieval_seed21,ETTh2,flatten,homogeneous_retrieval,False,True,21,0.3189085165218134,0.38114112492983265,1,5,158287,244.6981520652771,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_retrieval,0.5040586590766907,0.9495616555213928,10.425757863296894,0.0,0.020896419882774353,0.07069780677556992,0.431657389398305,0.38462591065304214,0.3212062667102736,0.002297750188460179,0.3179417160190707,-0.0009668005027427262,0.3187681199296645,-0.00014039659214892808
