run_id,data,head,variant,heterogeneous,retrieval,seed,mse,mae,best_epoch,epochs,parameters,seconds,initial_parameter_sha256,log_path,memory_gate,memory_entropy,mean_lag_patches,membrane_diversity,evidence_ratio,spike_rate,persistence_mse,window_mean_mse,off_mse,off_minus_full_mse,uniform_mse,uniform_minus_full_mse,recent_mse,recent_minus_full_mse,architecture,horizon
ETTh1_p96_flatten_homogeneous_retrieval_seed7,ETTh1,flatten,homogeneous_retrieval,False,True,7,0.4335436526385625,0.4504231116559536,2,6,158287,300.0731575489044,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_homogeneous_retrieval,0.5128103494644165,0.937421977519989,10.447902390151285,0.0,0.0188938919454813,0.0552189610898494,1.2943705953377025,0.7060436140933205,0.4445563218193086,0.011012669180746,0.4328900956484559,-0.0006535569901066,0.4339125306515502,0.0003688780129876,spike_tcn,96
ETTh1_p96_flatten_homogeneous_retrieval_seed13,ETTh1,flatten,homogeneous_retrieval,False,True,13,0.4342510443679991,0.4506544216276558,7,10,158287,471.4510743618012,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_retrieval,0.5206023454666138,0.9283248782157898,10.368411969742738,0.0,0.0171841997653245,0.146564096212387,1.2943705953377025,0.7060436140933205,0.4360181501573867,0.0017671057893876,0.4342625558276018,1.1511459602708827e-05,0.4356865318790746,0.0014354875110755,spike_tcn,96
ETTh1_p96_flatten_homogeneous_retrieval_seed21,ETTh1,flatten,homogeneous_retrieval,False,True,21,0.4486783566831597,0.4652028096805962,6,10,158287,470.06192207336426,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_retrieval,0.5106208324432373,0.9277945160865784,10.359935552172828,0.0,0.0176565572619438,0.1197783797979354,1.2943705953377025,0.7060436140933205,0.4412888064101521,-0.0073895502730075,0.447057948877694,-0.0016204078054656,0.4521745058106174,0.0034961491274577,spike_tcn,96
ETTh2_p96_flatten_heterogeneous_no_memory_seed7,ETTh2,flatten,heterogeneous_no_memory,True,False,7,0.3516885641951431,0.4041342501814031,3,7,158287,263.3374598026276,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.236516073346138,0.0,0.113055377267301,0.431657389398305,0.3846259106530421,,,,,,,spike_tcn,96
ETTh2_p96_flatten_heterogeneous_no_memory_seed13,ETTh2,flatten,heterogeneous_no_memory,True,False,13,0.3267802368833292,0.3810338221194608,1,5,158287,179.49111795425415,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.1589112132787704,0.0,0.0717640579678118,0.431657389398305,0.3846259106530421,,,,,,,spike_tcn,96
ETTh2_p96_flatten_heterogeneous_no_memory_seed21,ETTh2,flatten,heterogeneous_no_memory,True,False,21,0.3325907798790881,0.3871893569322561,1,5,158287,185.97861313819885,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.1603174209594726,0.0,0.0699072605930268,0.431657389398305,0.3846259106530421,,,,,,,spike_tcn,96
ETTh2_p96_flatten_heterogeneous_retrieval_seed7,ETTh2,flatten,heterogeneous_retrieval,True,True,7,0.3514119875964154,0.4055787979315112,4,8,158287,372.8806409835816,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_heterogeneous_retrieval,0.4916403293609619,0.9318050146102904,9.603837696660776,0.3121509552001953,0.0157496109604835,0.1239802539348602,0.431657389398305,0.3846259106530421,0.3507876213903363,-0.000624366206079,0.3490246388876031,-0.0023873487088122,0.3509010157115295,-0.0005109718848859,spike_tcn,96
ETTh2_p96_flatten_heterogeneous_retrieval_seed13,ETTh2,flatten,heterogeneous_retrieval,True,True,13,0.3233361077213544,0.3810313042947654,1,5,158287,266.6113302707672,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_heterogeneous_retrieval,0.5029869079589844,0.8914905786514282,8.960000374208903,0.1665323674678802,0.0176865458488464,0.0681268596090376,0.431657389398305,0.3846259106530421,0.3226827086273748,-0.0006533990939795,0.3206654021698149,-0.0026707055515395,0.3235743764508907,0.0002382687295363,spike_tcn,96
ETTh2_p96_flatten_heterogeneous_retrieval_seed21,ETTh2,flatten,heterogeneous_retrieval,True,True,21,0.3309129501185971,0.3868886480311737,1,5,158287,268.80487608909607,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_heterogeneous_retrieval,0.5005044341087341,0.9195343255996704,9.27959046723845,0.1666688472032547,0.0201273579150438,0.072212478145957,0.431657389398305,0.3846259106530421,0.330344166219058,-0.0005687838995391,0.3299852139441649,-0.0009277361744322,0.3318798135278715,0.0009668634092743,spike_tcn,96
ETTh2_p96_flatten_homogeneous_no_memory_seed7,ETTh2,flatten,homogeneous_no_memory,False,False,7,0.3657549737503007,0.4161916954846605,4,8,158287,262.2834610939026,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.1535528302192688,0.431657389398305,0.3846259106530421,,,,,,,spike_tcn,96
ETTh2_p96_flatten_homogeneous_no_memory_seed13,ETTh2,flatten,homogeneous_no_memory,False,False,13,0.412164922723276,0.4395494678550479,5,9,158287,320.3162500858307,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.1256111860275268,0.431657389398305,0.3846259106530421,,,,,,,spike_tcn,96
ETTh2_p96_flatten_homogeneous_no_memory_seed21,ETTh2,flatten,homogeneous_no_memory,False,False,21,0.3191767531788976,0.3829638040982041,0,4,158287,154.5576639175415,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.0875717476010322,0.431657389398305,0.3846259106530421,,,,,,,spike_tcn,96
ETTh2_p96_flatten_homogeneous_retrieval_seed7,ETTh2,flatten,homogeneous_retrieval,False,True,7,0.3198748092391279,0.3841079424503973,3,7,158287,375.8711054325104,f2a41a5ebcd56d016162d2764462a8116872ba4bb751d19d574f36971629fafd,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed7_flatten_homogeneous_retrieval,0.5031401515007019,0.9456401467323304,10.44990433024941,0.0,0.0159902740269899,0.1607674360275268,0.431657389398305,0.3846259106530421,0.3206084124243473,0.0007336031852194,0.3193360729328302,-0.0005387363062976,0.3198716112434163,-3.1979957115790825e-06,spike_tcn,96
ETTh2_p96_flatten_homogeneous_retrieval_seed13,ETTh2,flatten,homogeneous_retrieval,False,True,13,0.3701191970231348,0.4226813965908831,1,5,158287,248.637268781662,ec69b73ae56eed42bcbd4a368a718c2237afefd3f2615b55cfbcf237d9896cba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed13_flatten_homogeneous_retrieval,0.5031785368919373,0.9289901852607728,10.146017155610023,0.0,0.0170817263424396,0.1047379896044731,0.431657389398305,0.3846259106530421,0.3471054940334378,-0.023013702989697,0.3632479878840485,-0.0068712091390862,0.3740048282725429,0.003885631249408,spike_tcn,96
ETTh2_p96_flatten_homogeneous_retrieval_seed21,ETTh2,flatten,homogeneous_retrieval,False,True,21,0.3189085165218134,0.3811411249298326,1,5,158287,244.6981520652771,8624341bb1e872bf493fb022c28ac97de97fb693ee1765e18a9a09850d088a90,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_tcn_v1/forecasting/log/ett-tcn-h96-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+96+patch_size+8+embed_dim+32+num_population+4+head_dim+32+tcn_layers+2+tcn_kernel+3+lr+0.001/seed21_flatten_homogeneous_retrieval,0.5040586590766907,0.9495616555213928,10.425757863296894,0.0,0.0208964198827743,0.0706978067755699,0.431657389398305,0.3846259106530421,0.3212062667102736,0.0022977501884601,0.3179417160190707,-0.0009668005027427,0.3187681199296645,-0.0001403965921489,spike_tcn,96
ETTh1_p720_flatten_heterogeneous_no_memory_seed7,ETTh1,flatten,heterogeneous_no_memory,True,False,7,0.558825116964748,0.5452310089483168,3,7,972853,14.742236137390137,fd767497cbcea92ed4c35357301d3bcd8a6c0a6ed7bbae90f4de53034ef2149f,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.1167325899004936,0.0,0.0194349221419543,1.335120677905364,0.7005317012704549,,,,,,,patch_snn,720
ETTh1_p720_flatten_heterogeneous_no_memory_seed13,ETTh1,flatten,heterogeneous_no_memory,True,False,13,0.5792366894368968,0.5584943980663539,3,7,972853,13.001743793487549,978150fb0796a8a4be9a5204eedc8accfe3b740479c6dbcb2df5f6a9063cf63a,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.1157179698348045,0.0,0.0185613302164711,1.335120677905364,0.7005317012704549,,,,,,,patch_snn,720
ETTh1_p720_flatten_heterogeneous_no_memory_seed21,ETTh1,flatten,heterogeneous_no_memory,True,False,21,0.5446159789098376,0.538896955989003,4,8,972853,16.425410747528076,7a7e987e896bf3311b580b4cf00626c998e1e3a81fd5c00f62fafe70e5a9c7ba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.1245933026075363,0.0,0.020547671476379,1.335120677905364,0.7005317012704549,,,,,,,patch_snn,720
ETTh1_p720_flatten_heterogeneous_retrieval_seed7,ETTh1,flatten,heterogeneous_retrieval,True,True,7,0.5969519003282893,0.5638912262021443,4,8,972853,37.95306873321533,fd767497cbcea92ed4c35357301d3bcd8a6c0a6ed7bbae90f4de53034ef2149f,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_retrieval,0.5176029205322266,0.8968474268913269,9.01413952166331,0.1239446476101875,0.0198262091726064,0.021314971265383,1.335120677905364,0.7005317012704549,0.5730640857225977,-0.0238878146056915,0.5930952351385367,-0.0038566651897525,0.6013528860907229,0.0044009857624336,patch_snn,720
ETTh1_p720_flatten_heterogeneous_retrieval_seed13,ETTh1,flatten,heterogeneous_retrieval,True,True,13,0.5778536159837651,0.5558935357310268,4,8,972853,37.65301489830017,978150fb0796a8a4be9a5204eedc8accfe3b740479c6dbcb2df5f6a9063cf63a,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_retrieval,0.5114110112190247,0.902248740196228,9.736379050067626,0.1213900968432426,0.0194858834147453,0.0204413791652768,1.335120677905364,0.7005317012704549,0.5589767577402428,-0.0188768582435222,0.575383006828686,-0.002470609155079,0.592556806806416,0.0147031908226509,patch_snn,720
ETTh1_p720_flatten_heterogeneous_retrieval_seed21,ETTh1,flatten,heterogeneous_retrieval,True,True,21,0.5473731317555219,0.540208168422808,4,8,972853,39.79247426986694,7a7e987e896bf3311b580b4cf00626c998e1e3a81fd5c00f62fafe70e5a9c7ba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_retrieval,0.5079017281532288,0.903745174407959,11.735741213604342,0.1274310797452926,0.0189894419163465,0.0206539646023884,1.335120677905364,0.7005317012704549,0.5373690488903669,-0.010004082865155,0.5502227088266722,0.0028495770711503,0.5602772433602361,0.0129041116047141,patch_snn,720
ETTh1_p720_flatten_homogeneous_no_memory_seed7,ETTh1,flatten,homogeneous_no_memory,False,False,7,0.550437147627721,0.5441097376774422,9,10,972853,20.89576101303101,fd767497cbcea92ed4c35357301d3bcd8a6c0a6ed7bbae90f4de53034ef2149f,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.0309576950967311,1.335120677905364,0.7005317012704549,,,,,,,patch_snn,720
ETTh1_p720_flatten_homogeneous_no_memory_seed13,ETTh1,flatten,homogeneous_no_memory,False,False,13,0.5823512346007342,0.5626716922648861,8,10,972853,20.032006978988647,978150fb0796a8a4be9a5204eedc8accfe3b740479c6dbcb2df5f6a9063cf63a,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.0306919645518064,1.335120677905364,0.7005317012704549,,,,,,,patch_snn,720
ETTh1_p720_flatten_homogeneous_no_memory_seed21,ETTh1,flatten,homogeneous_no_memory,False,False,21,0.5624945769882177,0.5565218408365759,8,10,972853,19.01986861228943,7a7e987e896bf3311b580b4cf00626c998e1e3a81fd5c00f62fafe70e5a9c7ba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_homogeneous_no_memory,0.0,0.0,0.0,0.0,0.0,0.0308646894991397,1.335120677905364,0.7005317012704549,,,,,,,patch_snn,720
ETTh1_p720_flatten_homogeneous_retrieval_seed7,ETTh1,flatten,homogeneous_retrieval,False,True,7,0.616034159836076,0.574335680319942,7,10,972853,45.85838770866394,fd767497cbcea92ed4c35357301d3bcd8a6c0a6ed7bbae90f4de53034ef2149f,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_homogeneous_retrieval,0.5434442758560181,0.9848623871803284,10.816120353818404,0.0,0.0198434591293334,0.027264030650258,1.335120677905364,0.7005317012704549,0.5960420125698682,-0.0199921472662077,0.6150296034908614,-0.0010045563452145,0.6255685212005754,0.0095343613644993,patch_snn,720
ETTh1_p720_flatten_homogeneous_retrieval_seed13,ETTh1,flatten,homogeneous_retrieval,False,True,13,0.591922848855291,0.5699236721043395,8,10,972853,45.21073079109192,978150fb0796a8a4be9a5204eedc8accfe3b740479c6dbcb2df5f6a9063cf63a,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_homogeneous_retrieval,0.5351323485374451,0.9898077845573424,10.8421327493852,0.0,0.0191259533166885,0.0272374562919139,1.335120677905364,0.7005317012704549,0.5835561477260426,-0.0083667011292484,0.5912347867905108,-0.0006880620647802,0.5949904925032845,0.0030676436479935,patch_snn,720
ETTh1_p720_flatten_homogeneous_retrieval_seed21,ETTh1,flatten,homogeneous_retrieval,False,True,21,0.5822134042928662,0.5651233270146466,6,10,972853,46.25495719909668,7a7e987e896bf3311b580b4cf00626c998e1e3a81fd5c00f62fafe70e5a9c7ba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh1/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_homogeneous_retrieval,0.5252373218536377,0.9769322872161864,10.771396791446024,0.0,0.0192766468971967,0.0258955135941505,1.335120677905364,0.7005317012704549,0.5814912796604218,-0.0007221246324443,0.5816780018752058,-0.0005354024176603,0.5848421419291775,0.0026287376363113,patch_snn,720
ETTh2_p720_flatten_heterogeneous_no_memory_seed7,ETTh2,flatten,heterogeneous_no_memory,True,False,7,0.860831813029473,0.6463564042722542,1,5,972853,10.731648921966553,fd767497cbcea92ed4c35357301d3bcd8a6c0a6ed7bbae90f4de53034ef2149f,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.2145009487867355,0.0,0.094434255734086,0.5944721517957103,0.4318695780912654,,,,,,,patch_snn,720
ETTh2_p720_flatten_heterogeneous_no_memory_seed13,ETTh2,flatten,heterogeneous_no_memory,True,False,13,0.8438868234625075,0.6226824208700759,2,6,972853,12.573973178863524,978150fb0796a8a4be9a5204eedc8accfe3b740479c6dbcb2df5f6a9063cf63a,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.2334868758916854,0.0,0.0711761247366666,0.5944721517957103,0.4318695780912654,,,,,,,patch_snn,720
ETTh2_p720_flatten_heterogeneous_no_memory_seed21,ETTh2,flatten,heterogeneous_no_memory,True,False,21,0.691926892987274,0.5703929705286391,2,6,972853,11.698179721832275,7a7e987e896bf3311b580b4cf00626c998e1e3a81fd5c00f62fafe70e5a9c7ba,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed21_flatten_heterogeneous_no_memory,0.0,0.0,0.0,0.2340332865715026,0.0,0.0798323233611881,0.5944721517957103,0.4318695780912654,,,,,,,patch_snn,720
ETTh2_p720_flatten_heterogeneous_retrieval_seed7,ETTh2,flatten,heterogeneous_retrieval,True,True,7,0.8658455891952614,0.6469394246440766,1,5,972853,26.98500680923462,fd767497cbcea92ed4c35357301d3bcd8a6c0a6ed7bbae90f4de53034ef2149f,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed7_flatten_heterogeneous_retrieval,0.4996213614940643,0.9516468644142152,9.461330332764192,0.2175552994012832,0.018314566463232,0.0916839363053441,0.5944721517957103,0.4318695780912654,0.8535808695675194,-0.012264719627742,0.8644624156731,-0.0013831735221614,0.8767378306888665,0.010892241493605,patch_snn,720
ETTh2_p720_flatten_heterogeneous_retrieval_seed13,ETTh2,flatten,heterogeneous_retrieval,True,True,13,0.879501555907108,0.6336064994363516,2,6,972853,31.74212670326233,978150fb0796a8a4be9a5204eedc8accfe3b740479c6dbcb2df5f6a9063cf63a,/home/yschoi/CLS_spiking_transformer/Bio-inspired-Spiking-Memory-Transformer-for-time-series-representation-learning/NSMT/f_lif_pop_v1/forecasting/log/ett-first-h720-20260914/ETTh2/260914/260914+model+myModel+seq_len+336+pred_len+720+patch_size+8+embed_dim+32+num_population+4+head_dim+32+lr+0.001/seed13_flatten_heterogeneous_retrieval,0.4845890402793884,0.9415233135223388,9.208814821526175,0.2350390404462814,0.0168530717492103,0.070927002467215,0.5944721517957103,0.4318695780912654,0.8610834472011698,-0.0184181087059381,0.8757975025321776,-0.0037040533749304,0.8880085309252498,0.0085069750181417,patch_snn,720
